"sent_index","gap","gap_position","gap_numeric","filler_effect","err","dependency","language","lang_dep","model"
10,"gap","subject control",0.5,-3.54119539260864,0.187842512880701,"Wh","English","English - Wh","LSTM"
10,"gap","embed. control",0.5,-1.88294506072998,0.171773030837311,"Wh","English","English - Wh","LSTM"
10,"gap","embed. control",0.5,-1.48327732086182,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
10,"gap","embed. control",0.5,-1.04114723205566,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
11,"no-gap","subject island",-0.5,0.64745330810547,0.120461800418648,"Wh","English","English - Wh","LSTM"
11,"no-gap","subject island",-0.5,0.773988246917725,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
11,"no-gap","subject island",-0.5,1.72151279449463,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
11,"no-gap","subject control",-0.5,2.58727121353149,0.187842512880701,"Wh","English","English - Wh","LSTM"
11,"no-gap","subject control",-0.5,3.98921251296997,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
11,"no-gap","subject control",-0.5,7.92400169372559,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
11,"no-gap","embed. control",-0.5,2.35787963867188,0.171773030837311,"Wh","English","English - Wh","LSTM"
11,"no-gap","embed. control",-0.5,4.28665018081665,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
11,"no-gap","embed. control",-0.5,5.06105947494507,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
11,"gap","subject island",0.5,1.29267597198486,0.120461800418648,"Wh","English","English - Wh","LSTM"
11,"gap","subject island",0.5,1.43934822082519,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
11,"gap","subject island",0.5,2.10322952270508,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
11,"gap","subject control",0.5,-3.88186836242676,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
11,"gap","subject control",0.5,-1.90261650085449,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
11,"gap","subject control",0.5,-0.935832977294922,0.187842512880701,"Wh","English","English - Wh","LSTM"
11,"gap","embed. control",0.5,-0.368045806884769,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
11,"gap","embed. control",0.5,0.885880470275879,0.171773030837311,"Wh","English","English - Wh","LSTM"
11,"gap","embed. control",0.5,3.03922939300537,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
12,"no-gap","subject island",-0.5,0.386473655700684,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
12,"no-gap","subject island",-0.5,1.41800022125244,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
12,"no-gap","subject island",-0.5,1.57986131310463,0.120461800418648,"Wh","English","English - Wh","LSTM"
12,"no-gap","subject control",-0.5,0.828938126564024,0.187842512880701,"Wh","English","English - Wh","LSTM"
12,"no-gap","subject control",-0.5,1.96064376831055,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
12,"no-gap","subject control",-0.5,3.1014814376831,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
12,"no-gap","embed. control",-0.5,1.45025157928467,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
12,"no-gap","embed. control",-0.5,1.69514298439026,0.171773030837311,"Wh","English","English - Wh","LSTM"
12,"no-gap","embed. control",-0.5,3.53453636169434,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
12,"gap","subject island",0.5,-1.06061172485352,0.120461800418648,"Wh","English","English - Wh","LSTM"
12,"gap","subject island",0.5,-0.964634895324707,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
12,"gap","subject island",0.5,0.704269409179688,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
12,"gap","subject control",0.5,-5.16548109054565,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
12,"gap","subject control",0.5,-4.3289737701416,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
12,"gap","subject control",0.5,-2.90023612976074,0.187842512880701,"Wh","English","English - Wh","LSTM"
12,"gap","embed. control",0.5,-4.72102069854736,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
12,"gap","embed. control",0.5,-2.19710826873779,0.171773030837311,"Wh","English","English - Wh","LSTM"
12,"gap","embed. control",0.5,-0.541691780090332,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
13,"no-gap","subject island",-0.5,0.261892795562744,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
13,"no-gap","subject island",-0.5,0.594337463378906,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
13,"no-gap","subject island",-0.5,0.943352282047272,0.120461800418648,"Wh","English","English - Wh","LSTM"
13,"no-gap","subject control",-0.5,0.670300364494324,0.187842512880701,"Wh","English","English - Wh","LSTM"
13,"no-gap","subject control",-0.5,4.05977821350098,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
13,"no-gap","subject control",-0.5,5.58887767791748,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
13,"no-gap","embed. control",-0.5,0.560510635375977,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
13,"no-gap","embed. control",-0.5,0.876211166381836,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
13,"no-gap","embed. control",-0.5,2.73327612876892,0.171773030837311,"Wh","English","English - Wh","LSTM"
13,"gap","subject island",0.5,-1.31400769948959,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
13,"gap","subject island",0.5,-0.852676838636397,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
